well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
F10,HMF_0.5,1,aldehyde,1.16446,0.05855194350282486,0.06168651557952406,0.188917912651875,0.11982943763439073,8.164021314360383,0.5765567825518698,CENPK7D,lab
F11,HMF_0.5,2,aldehyde,1.27367,0.06514748850574711,0.06652815874259839,0.18168565968001132,0.1184795918979445,8.10501042956821,0.5334764136975676,CENPK7D,lab
F12,HMF_0.5,3,aldehyde,1.3614400000000002,0.0696368735632184,0.07892801941832113,0.177476269599577,0.1174674754239472,8.031063107039827,0.5108545489639106,CENPK7D,lab
G1,Furf_3,1,aldehyde,0,0,0,0.14670778729224987,0,0,Inf,CENPK7D,lab
G2,Furf_3,2,aldehyde,0,0,0,0.14950494132482406,0,0,Inf,CENPK7D,lab
G3,Furf_3,3,aldehyde,0,0,0,0.1527167214173995,0,0,Inf,CENPK7D,lab
G4,Furf_1,1,aldehyde,1.2086800000000002,0.06043400000000001,0.05712594696969697,0.17206596301471128,0.12581799723103468,16.71276947051468,0.3675783020035938,CENPK7D,lab
G5,Furf_1,2,aldehyde,1.1691500000000001,0.05845750000000001,0.06226325757575758,0.1681972271664811,0.12455590031810845,15.994392101759892,0.3503754277149077,CENPK7D,lab
G6,Furf_1,3,aldehyde,1.21471,0.061776679999999994,0.06557007575757574,0.16765393938774026,0.12374542776574607,15.368364346942693,0.3548293655351401,CENPK7D,lab
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,CENPK7D,lab
G8,Van_2,2,aldehyde,0,0,0,0,0,0,NA,CENPK7D,lab
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,CENPK7D,lab
G10,Van_0.5,1,aldehyde,1.0766900000000001,0.057726150602409654,0.06359101177437022,0.1547154393685304,0.09254159173110489,13.437209266381068,0.6718476144011231,CENPK7D,lab
G11,Van_0.5,2,aldehyde,1.01438,0.050719,0.06392045454545454,0.14686265588855946,0.09018506970263827,13.591157470992366,0.6284586392492763,CENPK7D,lab
G12,Van_0.5,3,aldehyde,1.0787000000000002,0.05454789772727274,0.06945942019628099,0.14730414334908762,0.07825044133602894,13.81971597115052,0.8824704478856938,CENPK7D,lab
H1,Glu_20,1,hexose,3.5108,0.17554,0.06006155303030303,0.13690996203686465,0.13308237511769502,6.950597021486249,0.028761035529945963,CENPK7D,lab
H2,Glu_20,2,hexose,3.1422999999999996,0.15711499999999998,0.060677083333333326,0.14948225770378767,0.13643578764841777,6.817650602454384,0.09562351843483645,CENPK7D,lab
H3,Glu_20,3,hexose,3.2026,0.16013,0.0568655303030303,0.14427119721121717,0.13694564628713266,6.825449164257099,0.05349239733204152,CENPK7D,lab
